,id,title,description,year,overview,genres,desc02,img_link
135,5757,Man of the Year,"First-time director Dirk Shafer also penned this raucous ""mockumentary,"" a blend of fact and fiction that re-creates his 1992 reign as Playgirl magazine's Centerfold of the Year. When Shafer chooses to keep the fact that he's gay a secret from the magazine's editors, he finds himself living the ultimate lie -- and incapable of giving female readers what they really want. Will he succumb to his lover's pressures to come out of the closet?He as a centerfold who revealed everything ... but the truth.",1995,"First-time director Dirk Shafer also penned this raucous ""mockumentary,"" a blend of fact and fiction that re-creates his 1992 reign as Playgirl magazine's Centerfold of the Year. When Shafer chooses to keep the fact that he's gay a secret from the magazine's editors, he finds himself living the ultimate lie -- and incapable of giving female readers what they really want. Will he succumb to his lover's pressures to come out of the closet?",['Comedy'],firsttime director dirk shafer also penned this raucous mockumentary a blend of fact and fiction that recreates his  reign as playgirl magazines centerfold of the year when shafer chooses to keep the fact that hes gay a secret from the magazines editors he finds himself living the ultimate lie  and incapable of giving female readers what they really want will he succumb to his lovers pressures to come out of the closethe as a centerfold who revealed everything  but the truth,https://www.themoviedb.org/movie/5757
138,9302,Up Close & Personal,"Tally Atwater has a dream: to be a prime-time network newscaster. She pursues this dream with nothing but ambition, raw talent and a homemade demo tape. Warren Justice is a brilliant, hard edged, veteran newsman. He sees Tally has talent and becomes her mentor. Tally’s career takes a meteoric rise and she and Warren fall in love. The romance that results is as intense and revealing as television news itself. Yet, each breaking story, every videotaped crisis that brings them together, also threatens to drive them apart...Every Day we Have, is One More Than We Deserve.",1996,"Tally Atwater has a dream: to be a prime-time network newscaster. She pursues this dream with nothing but ambition, raw talent and a homemade demo tape. Warren Justice is a brilliant, hard edged, veteran newsman. He sees Tally has talent and becomes her mentor. Tally’s career takes a meteoric rise and she and Warren fall in love. The romance that results is as intense and revealing as television news itself. Yet, each breaking story, every videotaped crisis that brings them together, also threatens to drive them apart...","['Drama', 'Romance']",tally atwater has a dream to be a primetime network newscaster she pursues this dream with nothing but ambition raw talent and a homemade demo tape warren justice is a brilliant hard edged veteran newsman he sees tally has talent and becomes her mentor tally’s career takes a meteoric rise and she and warren fall in love the romance that results is as intense and revealing as television news itself yet each breaking story every videotaped crisis that brings them together also threatens to drive them apartevery day we have is one more than we deserve,https://www.themoviedb.org/movie/9302
139,11000,The Birdcage,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancé's right-wing moralistic parents.Come as you are.,1996,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancé's right-wing moralistic parents.,['Comedy'],a gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancés rightwing moralistic parentscome as you are,https://www.themoviedb.org/movie/11000
141,16388,The Brothers McMullen,"Deals with the lives of the three Irish Catholic McMullen brothers from Long Island, New York, over three months, as they grapple with basic ideas and values — love, sex, marriage, religion and family — in the 1990s. Directed, written, produced by and starring Edward Burns.Sometimes the Best Friends Are the Ones You've Known Your Whole Life.",1995,"Deals with the lives of the three Irish Catholic McMullen brothers from Long Island, New York, over three months, as they grapple with basic ideas and values — love, sex, marriage, religion and family — in the 1990s. Directed, written, produced by and starring Edward Burns.","['Comedy', 'Drama', 'Romance']",deals with the lives of the three irish catholic mcmullen brothers from long island new york over three months as they grapple with basic ideas and values — love sex marriage religion and family — in the  directed written produced by and starring edward burnssometimes the best friends are the ones youve known your whole life,https://www.themoviedb.org/movie/16388
142,9737,Bad Boys,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.Whatcha gonna do?",1995,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.","['Action', 'Comedy', 'Crime', 'Thriller']",marcus burnett is a henpecked family man mike lowry is a footloose and fancy free ladies man both are miami policemen and both have  hours to reclaim a consignment of drugs stolen from under their stations nose to complicate matters in order to get the assistance of the sole witness to a murder they have to pretend to be each otherwhatcha gonna do,https://www.themoviedb.org/movie/9737
143,30765,The Amazing Panda Adventure,"Far from home in the lush bamboo forests of China, ten-year-old Ryan Tyler, with the help of a young girl, goes on a wonderful journey to rescue a baby panda taken by poachers.In the sweeping highlands of China, a boy begins a magical journey to save the life of a natural wonder.",1995,"Far from home in the lush bamboo forests of China, ten-year-old Ryan Tyler, with the help of a young girl, goes on a wonderful journey to rescue a baby panda taken by poachers.","['Action', 'Adventure', 'Drama', 'Family']",far from home in the lush bamboo forests of china tenyearold ryan tyler with the help of a young girl goes on a wonderful journey to rescue a baby panda taken by poachersin the sweeping highlands of china a boy begins a magical journey to save the life of a natural wonder,https://www.themoviedb.org/movie/30765
144,10474,The Basketball Diaries,Film adaptation of street tough Jim Carroll's epistle about his kaleidoscopic free fall into the harrowing world of drug addiction.The true story of the death of innocence and the birth of an artist.,1995,Film adaptation of street tough Jim Carroll's epistle about his kaleidoscopic free fall into the harrowing world of drug addiction.,"['Drama', 'Crime']",film adaptation of street tough jim carrolls epistle about his kaleidoscopic free fall into the harrowing world of drug addictionthe true story of the death of innocence and the birth of an artist,https://www.themoviedb.org/movie/10474
145,22279,An Awfully Big Adventure,"An Awfully Big Adventure is a 1995 drama film about a theatre company in Liverpool, set in 1947 and based on the 1989 novel of the same name by Beryl Bainbridge.",1995,"An Awfully Big Adventure is a 1995 drama film about a theatre company in Liverpool, set in 1947 and based on the 1989 novel of the same name by Beryl Bainbridge.","['Romance', 'Drama', 'Comedy']",an awfully big adventure is a  drama film about a theatre company in liverpool set in  and based on the  novel of the same name by beryl bainbridge,https://www.themoviedb.org/movie/22279
146,30157,Amateur,"A man wakes up in an alley, bleeding and with no memory of who he is. He stumbles into a coffee shop and is befriended by a charitable ex-nun who is failing in her attempts to write marketable pornography.Accountancy, Murder, Amnesia, Torture, Ecstasy, Understanding, Redemption",1994,"A man wakes up in an alley, bleeding and with no memory of who he is. He stumbles into a coffee shop and is befriended by a charitable ex-nun who is failing in her attempts to write marketable pornography.","['Crime', 'Comedy', 'Drama', 'Thriller']",a man wakes up in an alley bleeding and with no memory of who he is he stumbles into a coffee shop and is befriended by a charitable exnun who is failing in her attempts to write marketable pornographyaccountancy murder amnesia torture ecstasy understanding redemption,https://www.themoviedb.org/movie/30157
147,568,Apollo 13,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1971, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.Houston, we have a problem.",1995,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1971, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",['Drama'],the true story of technical troubles that scuttle the apollo  lunar mission in  risking the lives of astronaut jim lovell and his crew with the failed journey turning into a thrilling saga of heroism drifting more than  miles from earth the astronauts work furiously with the ground crew to avert tragedyhouston we have a problem,https://www.themoviedb.org/movie/568
148,11780,Rob Roy,"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.Honor made him a man. Courage made him a hero. History made him a legend.",1995,"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.",['Adventure'],in the highlands of scotland in the  rob roy tries to lead his small town to a better future by borrowing money from the local nobility to buy cattle to herd to market when the money is stolen rob is forced into a robin hood lifestyle to defend his family and honourhonor made him a man courage made him a hero history made him a legend,https://www.themoviedb.org/movie/11780
149,34996,The Addiction,A vampiric doctoral student tries to follow the philosophy of a nocturnal comrade and control her thirst for blood.The dark is their sunlight. What makes them different is what keeps them alive.,1995,A vampiric doctoral student tries to follow the philosophy of a nocturnal comrade and control her thirst for blood.,"['Drama', 'Horror']",a vampiric doctoral student tries to follow the philosophy of a nocturnal comrade and control her thirst for bloodthe dark is their sunlight what makes them different is what keeps them alive,https://www.themoviedb.org/movie/34996
150,414,Batman Forever,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.Courage now, truth always...",1995,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.","['Action', 'Crime', 'Fantasy']",the dark knight of gotham city confronts a dastardly duo twoface and the riddler formerly district attorney harvey dent twoface believes batman caused the courtroom accident which left him disfigured on one side and edward nygma computergenius and former employee of millionaire bruce wayne is out to get the philanthropist as the riddler former circus acrobat dick grayson his family killed by twoface becomes waynes ward and batmans new partner robincourage now truth always,https://www.themoviedb.org/movie/414
151,649,Belle de Jour,"Beautiful young housewife Séverine Serizy cannot reconcile her masochistic fantasies with her everyday life alongside dutiful husband Pierre. When her lovestruck friend Henri mentions a secretive high-class brothel run by Madame Anais, Séverine begins to work there during the day under the name Belle de Jour. But when one of her clients grows possessive, she must try to go back to her normal life.Luis Bunuel's Masterpiece of Erotica!",1967,"Beautiful young housewife Séverine Serizy cannot reconcile her masochistic fantasies with her everyday life alongside dutiful husband Pierre. When her lovestruck friend Henri mentions a secretive high-class brothel run by Madame Anais, Séverine begins to work there during the day under the name Belle de Jour. But when one of her clients grows possessive, she must try to go back to her normal life.","['Drama', 'Romance']",beautiful young housewife séverine serizy cannot reconcile her masochistic fantasies with her everyday life alongside dutiful husband pierre when her lovestruck friend henri mentions a secretive highclass brothel run by madame anais séverine begins to work there during the day under the name belle de jour but when one of her clients grows possessive she must try to go back to her normal lifeluis bunuels masterpiece of erotica,https://www.themoviedb.org/movie/649
152,1873,Beyond Rangoon,"Patricia Arquette stars as American widow Laura Bowman, a young doctor who's unwittingly drawn into political turmoil while vacationing in Burma in the late 1980s, in this fictionalized drama based on actual events. Bowman initially left San Francisco with her sister (Frances McDormand) in an attempt to escape painful memories of her husband and son's violent deaths. But her fight to escape to Thailand could prove just as harrowing.Truth has a witness",1995,"Patricia Arquette stars as American widow Laura Bowman, a young doctor who's unwittingly drawn into political turmoil while vacationing in Burma in the late 1980s, in this fictionalized drama based on actual events. Bowman initially left San Francisco with her sister (Frances McDormand) in an attempt to escape painful memories of her husband and son's violent deaths. But her fight to escape to Thailand could prove just as harrowing.","['Drama', 'Thriller']",patricia arquette stars as american widow laura bowman a young doctor whos unwittingly drawn into political turmoil while vacationing in burma in the late  in this fictionalized drama based on actual events bowman initially left san francisco with her sister frances mcdormand in an attempt to escape painful memories of her husband and sons violent deaths but her fight to escape to thailand could prove just as harrowingtruth has a witness,https://www.themoviedb.org/movie/1873
153,5894,Blue in the Face,"Auggie runs a small tobacco shop in Brooklyn, New York. The whole neighborhood comes to visit him to buy cigarettes and have some small talk. During the movie Lou Reed tries to explain why he has to have a cut on his health insurance bill if he keeps smoking and Madonna acts as a Singing Telegram.Welcome to the planet Brooklyn.",1995,"Auggie runs a small tobacco shop in Brooklyn, New York. The whole neighborhood comes to visit him to buy cigarettes and have some small talk. During the movie Lou Reed tries to explain why he has to have a cut on his health insurance bill if he keeps smoking and Madonna acts as a Singing Telegram.",['Comedy'],auggie runs a small tobacco shop in brooklyn new york the whole neighborhood comes to visit him to buy cigarettes and have some small talk during the movie lou reed tries to explain why he has to have a cut on his health insurance bill if he keeps smoking and madonna acts as a singing telegramwelcome to the planet brooklyn,https://www.themoviedb.org/movie/5894
154,1775,Canadian Bacon,"Canadian Bacon is the only fictitious film from Director Michael Moore. This comedy is about an American president who decides to go to war to bring the public’s opinion of him up during election time. Canadian Bacon is actor John Candy’s last film.I'll tell ya another thing, their beer sucks!",1995,Canadian Bacon is the only fictitious film from Director Michael Moore. This comedy is about an American president who decides to go to war to bring the public’s opinion of him up during election time. Canadian Bacon is actor John Candy’s last film.,"['Action', 'Comedy']",canadian bacon is the only fictitious film from director michael moore this comedy is about an american president who decides to go to war to bring the public’s opinion of him up during election time canadian bacon is actor john candy’s last filmill tell ya another thing their beer sucks,https://www.themoviedb.org/movie/1775
155,8839,Casper,"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away.Get an afterlife",1995,"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away.","['Fantasy', 'Comedy', 'Family']",furious that her late father only willed her his gloomylooking mansion rather than his millions carrigan crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house but when she enters the rickety mansion to seek her claim she is frightened away by a wicked wave of ghosts determined to get her hands on this hidden fortune she hires afterlife therapist dr james harvey to exorcise the ghosts from the mansion harvey and his daughter kat move in and soon kat meets casper the ghost of a young boy whos the friendliest ghost you know but not so friendly are caspers unclesstretch fatso and stinkiewho are determined to drive all fleshies awayget an afterlife,https://www.themoviedb.org/movie/8839
156,20649,Clockers,"Strike is a young city drug pusher under the tutelage of drug-lord Rodney Little.When a night man at a fast-food restaurant is found with four bullets in his body, Strike's older brother turns himself in as the killer. Det. Rocco Klein doesn't buy the story, however, and sets out to find the truth, and it seems that all the fingers point toward Strike &amp; Rodney.When there's murder on the streets, everyone is a suspect.",1995,"Strike is a young city drug pusher under the tutelage of drug-lord Rodney Little.When a night man at a fast-food restaurant is found with four bullets in his body, Strike's older brother turns himself in as the killer. Det. Rocco Klein doesn't buy the story, however, and sets out to find the truth, and it seems that all the fingers point toward Strike &amp; Rodney.","['Mystery', 'Crime', 'Drama']",strike is a young city drug pusher under the tutelage of druglord rodney littlewhen a night man at a fastfood restaurant is found with four bullets in his body strikes older brother turns himself in as the killer det rocco klein doesnt buy the story however and sets out to find the truth and it seems that all the fingers point toward strike amp rodneywhen theres murder on the streets everyone is a suspect,https://www.themoviedb.org/movie/20649
157,10329,Congo,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.Where you are the endangered species.",1995,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.","['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",eight people embark on an expedition into the congo a mysterious expanse of unexplored africa where human greed and the laws of nature have gone berserk when the thrillseekers  some with ulterior motives  stumble across a race of killer apeswhere you are the endangered species,https://www.themoviedb.org/movie/10329
158,8963,Crimson Tide,"On a US nuclear missile sub, a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do so.Danger runs deep.",1995,"On a US nuclear missile sub, a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do so.","['Action', 'Thriller', 'Drama']",on a us nuclear missile sub a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do sodanger runs deep,https://www.themoviedb.org/movie/8963
159,26564,Crumb,"This movie chronicles the life and times of R. Crumb. Robert Crumb is the cartoonist/artist who drew Keep On Truckin', Fritz the Cat, and played a major pioneering role in the genesis of underground comix. Through interviews with his mother, two brothers, wife, and ex-girlfriends, as well as selections from his vast quantity of graphic art, we are treated to a darkly comic ride through one man's subconscious mind.Weird sex · Obsession · Comic books",1994,"This movie chronicles the life and times of R. Crumb. Robert Crumb is the cartoonist/artist who drew Keep On Truckin', Fritz the Cat, and played a major pioneering role in the genesis of underground comix. Through interviews with his mother, two brothers, wife, and ex-girlfriends, as well as selections from his vast quantity of graphic art, we are treated to a darkly comic ride through one man's subconscious mind.",['Documentary'],this movie chronicles the life and times of r crumb robert crumb is the cartoonistartist who drew keep on truckin fritz the cat and played a major pioneering role in the genesis of underground comix through interviews with his mother two brothers wife and exgirlfriends as well as selections from his vast quantity of graphic art we are treated to a darkly comic ride through one mans subconscious mindweird sex · obsession · comic books,https://www.themoviedb.org/movie/26564
160,8068,Desperado,"A gunslinger is embroiled in a war with a local drug runner.When the smoke clears, it just means he's reloading.",1995,A gunslinger is embroiled in a war with a local drug runner.,"['Thriller', 'Action', 'Crime']",a gunslinger is embroiled in a war with a local drug runnerwhen the smoke clears it just means hes reloading,https://www.themoviedb.org/movie/8068
161,8512,Devil in a Blue Dress,"In late 1940s Los Angeles, Easy Rawlins is an unemployed black World War II veteran with few job prospects. At a bar, Easy meets DeWitt Albright, a mysterious white man looking for someone to investigate the disappearance of a missing white woman named Daphne Monet, who he suspects is hiding out in one of the city's black jazz clubs. Strapped for money and facing house payments, Easy takes the job, but soon finds himself in over his head.Private detective Easy Rawlins has been caught on the wrong side of the most dangerous secret in town.",1995,"In late 1940s Los Angeles, Easy Rawlins is an unemployed black World War II veteran with few job prospects. At a bar, Easy meets DeWitt Albright, a mysterious white man looking for someone to investigate the disappearance of a missing white woman named Daphne Monet, who he suspects is hiding out in one of the city's black jazz clubs. Strapped for money and facing house payments, Easy takes the job, but soon finds himself in over his head.","['Drama', 'Mystery', 'Thriller']",in late  los angeles easy rawlins is an unemployed black world war ii veteran with few job prospects at a bar easy meets dewitt albright a mysterious white man looking for someone to investigate the disappearance of a missing white woman named daphne monet who he suspects is hiding out in one of the citys black jazz clubs strapped for money and facing house payments easy takes the job but soon finds himself in over his headprivate detective easy rawlins has been caught on the wrong side of the most dangerous secret in town,https://www.themoviedb.org/movie/8512
10258,13919,The Chumscrubber,"The Chumscrubber is a dark comedy about the lives of people who live in upper-class suburbia. It all begins when Dean Stiffle finds the body of his friend, Troy. He doesn't bother telling any of the adults because he knows they won't care. Everyone in town is too self consumed to worry about anything else than themselves. And everybody is on some form of drug just to get through their days.Fear. Trust. Love.",2005,"The Chumscrubber is a dark comedy about the lives of people who live in upper-class suburbia. It all begins when Dean Stiffle finds the body of his friend, Troy. He doesn't bother telling any of the adults because he knows they won't care. Everyone in town is too self consumed to worry about anything else than themselves. And everybody is on some form of drug just to get through their days.","['Comedy', 'Drama']",the chumscrubber is a dark comedy about the lives of people who live in upperclass suburbia it all begins when dean stiffle finds the body of his friend troy he doesnt bother telling any of the adults because he knows they wont care everyone in town is too self consumed to worry about anything else than themselves and everybody is on some form of drug just to get through their daysfear trust love,https://www.themoviedb.org/movie/13919
10260,1444,Junebug,"On the way to meet with an independent artist in the South, newlywed art dealer Madeleine (Embeth Davidtz) is convinced by her husband, George (Alessandro Nivola), that they should stop to meet his family in North Carolina. Madeleine's affluent lifestyle clashes with the family, but she befriends George's wide-eyed and pregnant sister-in-law, Ashley (Amy Adams), who is nearing her due date. Through the family, Madeleine gains greater insight into George's character.",2005,"On the way to meet with an independent artist in the South, newlywed art dealer Madeleine (Embeth Davidtz) is convinced by her husband, George (Alessandro Nivola), that they should stop to meet his family in North Carolina. Madeleine's affluent lifestyle clashes with the family, but she befriends George's wide-eyed and pregnant sister-in-law, Ashley (Amy Adams), who is nearing her due date. Through the family, Madeleine gains greater insight into George's character.","['Comedy', 'Drama']",on the way to meet with an independent artist in the south newlywed art dealer madeleine embeth davidtz is convinced by her husband george alessandro nivola that they should stop to meet his family in north carolina madeleines affluent lifestyle clashes with the family but she befriends georges wideeyed and pregnant sisterinlaw ashley amy adams who is nearing her due date through the family madeleine gains greater insight into georges character,https://www.themoviedb.org/movie/1444
10261,11453,Deuce Bigalow: European Gigolo,Deuce Bigalow goes to Amsterdam after a little accident including two irritating kids and a bunch of aggressive dolphins. There he meets up with his old friend T.J. Hicks. But a mysterious killer starts killing some of Amsterdam's finest gigolos and T.J. is mistaken for the extremely gay murderer. Deuce must enter the gigolo industry again to find the real murderer and clear T.J.'s name.For the women of Europe... The price of love just got a lot cheaper.,2005,Deuce Bigalow goes to Amsterdam after a little accident including two irritating kids and a bunch of aggressive dolphins. There he meets up with his old friend T.J. Hicks. But a mysterious killer starts killing some of Amsterdam's finest gigolos and T.J. is mistaken for the extremely gay murderer. Deuce must enter the gigolo industry again to find the real murderer and clear T.J.'s name.,['Comedy'],deuce bigalow goes to amsterdam after a little accident including two irritating kids and a bunch of aggressive dolphins there he meets up with his old friend tj hicks but a mysterious killer starts killing some of amsterdams finest gigolos and tj is mistaken for the extremely gay murderer deuce must enter the gigolo industry again to find the real murderer and clear tjs namefor the women of europe the price of love just got a lot cheaper,https://www.themoviedb.org/movie/11453
10262,9913,The Skeleton Key,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.Fearing Is Believing,2005,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,"['Drama', 'Horror', 'Mystery', 'Thriller']",a hospice nurse working at a spooky new orleans plantation home finds herself entangled in a mystery involving the houses dark pastfearing is believing,https://www.themoviedb.org/movie/9913
10263,8292,Four Brothers,Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.They came home to bury mom... and her killer,2005,Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.,"['Action', 'Crime']",four adopted brothers return to their detroit hometown when their mother is murdered and vow to exact revenge on the killersthey came home to bury mom and her killer,https://www.themoviedb.org/movie/8292
10264,13922,The Great Raid,"As World War II rages, the elite Sixth Ranger Battalion is given a mission of heroic proportions: push 30 miles behind enemy lines and liberate over 500 American prisoners of war.The most daring rescue mission of our time is a story that has never been told",2005,"As World War II rages, the elite Sixth Ranger Battalion is given a mission of heroic proportions: push 30 miles behind enemy lines and liberate over 500 American prisoners of war.","['Action', 'History', 'War']",as world war ii rages the elite sixth ranger battalion is given a mission of heroic proportions push  miles behind enemy lines and liberate over  american prisoners of warthe most daring rescue mission of our time is a story that has never been told,https://www.themoviedb.org/movie/13922
10267,501,Grizzly Man,"Werner Herzog's documentary film about the ""Grizzly Man"" Timothy Treadwell and what the thirteen summers in a National Park in Alaska were like in one man's attempt to protect the grizzly bears. The film is full of unique images and a look into the spirit of a man who sacrificed himself for nature.One man spent the last 13 years of his life crossing them.",2005,"Werner Herzog's documentary film about the ""Grizzly Man"" Timothy Treadwell and what the thirteen summers in a National Park in Alaska were like in one man's attempt to protect the grizzly bears. The film is full of unique images and a look into the spirit of a man who sacrificed himself for nature.",['Documentary'],werner herzogs documentary film about the grizzly man timothy treadwell and what the thirteen summers in a national park in alaska were like in one mans attempt to protect the grizzly bears the film is full of unique images and a look into the spirit of a man who sacrificed himself for natureone man spent the last  years of his life crossing them,https://www.themoviedb.org/movie/501
10269,28201,The Girl in the Café,"Lawrence, an aging, lonely civil servant falls for Gina, an enigmatic young woman. When he takes her to the G8 Summit in Reykjavik, however, their bond is tested by Lawrence's professional obligations.",2005,"Lawrence, an aging, lonely civil servant falls for Gina, an enigmatic young woman. When he takes her to the G8 Summit in Reykjavik, however, their bond is tested by Lawrence's professional obligations.","['Comedy', 'Drama', 'Romance', 'TV Movie']",lawrence an aging lonely civil servant falls for gina an enigmatic young woman when he takes her to the  summit in reykjavik however their bond is tested by lawrences professional obligations,https://www.themoviedb.org/movie/28201
10271,27292,Prime Cut,"A Chicago mob enforcer is sent to Kansas City to settle a debt with a cattle rancher who not only grinds his enemies into sausage, but sells women as sex slaves.Lee Marvin and Gene Hackman, Together they're murder in...",1972,"A Chicago mob enforcer is sent to Kansas City to settle a debt with a cattle rancher who not only grinds his enemies into sausage, but sells women as sex slaves.","['Action', 'Crime', 'Drama']",a chicago mob enforcer is sent to kansas city to settle a debt with a cattle rancher who not only grinds his enemies into sausage but sells women as sex slaveslee marvin and gene hackman together theyre murder in,https://www.themoviedb.org/movie/27292
10272,57103,The Best of Everything,An expose of the lives and loves of Madison Avenue working girls and their higher ups.The Female Jungle EXPOSED!,1959,An expose of the lives and loves of Madison Avenue working girls and their higher ups.,"['Drama', 'Romance']",an expose of the lives and loves of madison avenue working girls and their higher upsthe female jungle exposed,https://www.themoviedb.org/movie/57103
10301,6957,The 40 Year Old Virgin,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.The longer you wait, the harder it gets",2005,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.","['Comedy', 'Romance']",andy stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store but at age  theres one thing andy hasnt done and its really bothering his sexobsessed male coworkers andy is still a virgin determined to help andy get laid the guys make it their mission to devirginize him but it all seems hopeless until andy meets small business owner trish a single momthe longer you wait the harder it gets,https://www.themoviedb.org/movie/6957
10305,11460,Red Eye,"After attending the funeral of her grandmother in Dallas, the Lux Atlantic Hotel manager Lisa is waiting for a flight to Miami. Due to the bad weather and consequent flight delay, she meets in the airport bar Jack Rippner, who is also in the waiting list. They sit together in the plane, and Jack reveals that he wants Lisa to change the room in Lux of an important American politician to facilitate a terrorist attempt against him. Otherwise, Lisa's father will be killed by a hit man. Lisa has to decide what to do with the menacing man at her side.Fear takes flight.",2005,"After attending the funeral of her grandmother in Dallas, the Lux Atlantic Hotel manager Lisa is waiting for a flight to Miami. Due to the bad weather and consequent flight delay, she meets in the airport bar Jack Rippner, who is also in the waiting list. They sit together in the plane, and Jack reveals that he wants Lisa to change the room in Lux of an important American politician to facilitate a terrorist attempt against him. Otherwise, Lisa's father will be killed by a hit man. Lisa has to decide what to do with the menacing man at her side.","['Horror', 'Thriller']",after attending the funeral of her grandmother in dallas the lux atlantic hotel manager lisa is waiting for a flight to miami due to the bad weather and consequent flight delay she meets in the airport bar jack rippner who is also in the waiting list they sit together in the plane and jack reveals that he wants lisa to change the room in lux of an important american politician to facilitate a terrorist attempt against him otherwise lisas father will be killed by a hit man lisa has to decide what to do with the menacing man at her sidefear takes flight,https://www.themoviedb.org/movie/11460
